03/01/2026 - 03/31/2026
Franchisee - Sam Merrill
,
"Invoice Date","Description","Quantity","Rate","Amount"
"FF","50 Pound Filter f1","1","Charge: $95.00","$95.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$95.00"
"The Canopy at Hickory Creek: 03/24/2026 12:00am | Performed"
"FF","50 Pound Dump f1","1","Charge: $95.00","$95.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$95.00"
"The Filling Cafe: 03/05/2026 12:38am | Performed"
"FF","50 Pound Filter f1, 50 Pound Dump f2","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"The Filling Cafe: 03/12/2026 01:42am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"The Filling Cafe: 03/19/2026 01:51am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"The Filling Cafe: 03/26/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"The Funnel King: 03/12/2026 04:07pm | Performed"
"FF","75 Pound Dump f1","1","Charge: $65.00","$65.00"
"FB","Total Waste Oil Collected (lbs)","60.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$65.00"
"The Pig and Whistle: 03/02/2026 11:25am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $55.00","$55.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"The Pig and Whistle: 03/09/2026 01:44pm | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $55.00","$55.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"The Pig and Whistle: 03/12/2026 01:40am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"The Pig and Whistle: 03/16/2026 11:01am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $55.00","$55.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"The Pig and Whistle: 03/23/2026 05:55am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $55.00","$55.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"The Pig and Whistle: 03/27/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"The Pig and Whistle: 03/30/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $55.00","$55.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"Tipsy Tavern: 03/06/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"Tipsy Tavern: 03/13/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $40.00","$40.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"Tipsy Tavern: 03/17/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"Tipsy Tavern: 03/20/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"Tipsy Tavern: 03/24/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"Tipsy Tavern: 03/27/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $40.00","$40.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"Tipsy Tavern: 03/31/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $40.00","$40.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$40.00"
"TNT BBQ & Grill: 03/12/2026 04:07pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f6, 50 Pound Filter f1, 50 Pound Dump f5, 50 Pound No Service f3","1","Charge: $125.00","$125.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$125.00"
"TNT BBQ & Grill: 03/26/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f6, 50 Pound Dump f5, 50 Pound No Service f3","1","Charge: $125.00","$125.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$125.00"
"Tropics Cocktail Bar: 03/03/2026 03:02am | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f1","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"Tropics Cocktail Bar: 03/19/2026 01:49am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"Tropics Cocktail Bar: 03/24/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Dump f2","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"Tropics Cocktail Bar: 03/24/2026 11:02pm | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f1","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"Tropics Cocktail Bar: 03/27/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"Tropics Cocktail Bar: 03/31/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f1","1","Charge: $55.00","$55.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$55.00"
"VFW Post 4534: 03/12/2026 01:41am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $45.00","$45.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$45.00"
"VFW Post 4534: 03/26/2026 09:18am | Performed"
"FF","50 Pound Filter f1, 50 Pound Dump f2","1","Charge: $45.00","$45.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$45.00"
"Viera Hospital: 03/01/2026 11:04am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f3, 50 Pound Filter f4, 50 Pound Filter f1","1","Charge: $111.00","$111.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/03/2026 11:49am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f4","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/05/2026 04:40pm | Performed"
"FF","50 Pound Filter f1, 50 Pound Dump f4, 50 Pound Filter f3, 50 Pound Dump f2","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/10/2026 01:53am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/13/2026 02:33pm | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Filter f1","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/15/2026 03:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f3, 50 Pound Filter f4, 50 Pound Filter f1","1","Charge: $111.00","$111.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/17/2026 01:29pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/20/2026 03:01am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f1","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/20/2026 03:10pm | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/22/2026 06:01am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f2","1","Charge: $111.00","$111.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/24/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/27/2026 04:05pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f4","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/29/2026 09:32am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f4, 50 Pound Filter f3, 50 Pound Filter f2","1","Charge: $111.00","$111.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Viera Hospital: 03/31/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f4, 50 Pound Dump f1","1","Charge: $111.00","$111.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$111.00"
"Village Cafe: 03/02/2026 12:00am | Performed"
"FF","50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Village Cafe: 03/09/2026 12:00am | Performed"
"FF","50 Pound Filter f1","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Village Cafe: 03/16/2026 12:00am | Performed"
"FF","50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Village Cafe: 03/23/2026 12:00am | Performed"
"FF","50 Pound Filter f1","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Village Cafe: 03/30/2026 12:00am | Performed"
"FF","50 Pound Filter f1","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Whole Foods - Viera: 03/02/2026 12:17pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Filter f2","1","Charge: $100.00","$100.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Whole Foods - Viera: 03/05/2026 12:37am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $100.00","$100.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Whole Foods - Viera: 03/07/2026 09:52am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $100.00","$100.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Whole Foods - Viera: 03/09/2026 01:43pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $100.00","$100.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Whole Foods - Viera: 03/12/2026 01:38am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $100.00","$100.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Whole Foods - Viera: 03/14/2026 03:47pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $100.00","$100.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Whole Foods - Viera: 03/16/2026 11:03am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $100.00","$100.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Whole Foods - Viera: 03/19/2026 01:48am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $100.00","$100.00"
